facility_id,facility_name,facility_address,city,county,state,state_code,zip,phone,hosp_type,hosp_ownership,emergency_unit,ehr_interoperability,hosp_rating
264007,NORTHWEST MISSOURI PSYCHIATRIC REHAB CTR,3505 FREDERICK AVENUE,SAINT JOSEPH,BUCHANAN,MISSOURI,MO,64506,(816) 387-2300,PSYCHIATRIC,GOVERNMENT - STATE,N,N,3
264008,CENTER FOR BEHAVIORAL MEDICINE,1000 E 24TH STREET,KANSAS CITY,JACKSON,MISSOURI,MO,64108,(816) 512-7000,PSYCHIATRIC,GOVERNMENT - STATE,N,N,3
264010,ST LOUIS FORENSIC TREATMENT CENTER,5400 ARSENAL ST,SAINT LOUIS,SAINT LOUIS CITY,MISSOURI,MO,63139,(314) 644-8000,PSYCHIATRIC,GOVERNMENT - STATE,N,N,3
264012,CENTERPOINTE HOSPITAL,4801 WELDON SPRING PARKWAY,SAINT CHARLES,SAINT CHARLES,MISSOURI,MO,63304,(636) 441-7300,PSYCHIATRIC,PROPRIETARY,N,N,3
264020,ROYAL OAKS HOSPITAL,307 N MAIN,WINDSOR,HENRY,MISSOURI,MO,65360,(660) 647-2182,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,3
264024,LAKELAND BEHAVIORAL HEALTH SYSTEM,440 S MARKET,SPRINGFIELD,GREENE,MISSOURI,MO,65806,(417) 865-5581,PSYCHIATRIC,PROPRIETARY,Y,N,3
264025,METROPOLITAN ST LOUIS PSYCHIATRIC CTR,5351 DELMAR BOULEVARD,SAINT LOUIS,SAINT LOUIS CITY,MISSOURI,MO,63112,(314) 877-0500,PSYCHIATRIC,GOVERNMENT - STATE,N,N,3
264030,SIGNATURE PSYCHIATRIC HOSPITAL,2900 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,CLAY,MISSOURI,MO,64116,(816) 691-5101,PSYCHIATRIC,PROPRIETARY,N,N,3
264031,OSAGE BEACH CENTER FOR COGNITIVE DISORDERS,840 PASSOVER ROAD,OSAGE BEACH,CAMDEN,MISSOURI,MO,65065,(573) 302-0319,PSYCHIATRIC,PROPRIETARY,N,N,3
264032,CENTERPOINTE HOSPITAL OF COLUMBIA,1201 INTERNATIONAL DRIVE,COLUMBIA,BOONE,MISSOURI,MO,65202,(999) 999-9999,PSYCHIATRIC,PROPRIETARY,N,N,3
264033,PERIMETER BEHAVIORAL HOSPITAL OF SPRINGFIELD,2828 N NATIONAL,SPRINGFIELD,GREENE,MISSOURI,MO,65803,(417) 837-4000,PSYCHIATRIC,PROPRIETARY,N,N,3
270003,ST PETERS HOSPITAL,2475 BROADWAY,HELENA,LEWIS AND CLARK,MONTANA,MT,59601,(406) 442-2480,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
270004,BILLINGS CLINIC,2800 10TH AVE N,BILLINGS,YELLOWSTONE,MONTANA,MT,59101,(406) 657-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
270012,BENEFIS HOSPITALS INC,1101 26TH ST S,GREAT FALLS,CASCADE,MONTANA,MT,59405,(406) 455-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
270014,ST. PATRICK HOSPITAL,500 W BROADWAY,MISSOULA,MISSOULA,MONTANA,MT,59802,(406) 543-7271,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,5
270017,ST JAMES HEALTHCARE,400 S CLARK ST,BUTTE,SILVER BOW,MONTANA,MT,59701,(406) 723-2500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
270023,COMMUNITY MEDICAL CENTER,2827 FORT MISSOULA RD,MISSOULA,MISSOULA,MONTANA,MT,59804,(406) 728-4100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
270032,NORTHERN MONTANA HOSPITAL,30 13TH ST,HAVRE,HILL,MONTANA,MT,59501,(406) 265-2211,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
270049,ST VINCENT HEALTHCARE,1233 N 30TH ST,BILLINGS,YELLOWSTONE,MONTANA,MT,59107,(406) 657-7000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
270051,KALISPELL REGIONAL MEDICAL CENTER,310 SUNNYVIEW LANE,KALISPELL,FLATHEAD,MONTANA,MT,59901,(406) 752-5111,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
270057,BOZEMAN HEALTH DEACONESS HOSPITAL,915 HIGHLAND BLVD,BOZEMAN,GALLATIN,MONTANA,MT,59715,(406) 585-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,GLACIER,MONTANA,MT,59417,(406) 338-6154,ACUTE CARE HOSPITALS,GOVERNMENT - FEDERAL,Y,N,3
270086,GREAT FALLS CLINIC HOSPITAL,3010 15TH AVENUE SOUTH,GREAT FALLS,CASCADE,MONTANA,MT,59405,(406) 216-8000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,N,5
270087,THE HEALTHCENTER,320 SUNNYVIEW LANE,KALISPELL,FLATHEAD,MONTANA,MT,59901,(406) 751-7550,ACUTE CARE HOSPITALS,PROPRIETARY,N,Y,3
271300,POPLAR COMMUNITY HOSPITAL,211 H ST E,POPLAR,ROOSEVELT,MONTANA,MT,59255,(406) 768-6100,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271301,FALLON MEDICAL COMPLEX HOSPITAL,202 S 4TH ST W,BAKER,FALLON,MONTANA,MT,59313,(406) 778-3331,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271302,DAHL MEMORIAL HEALTHCARE ASSOCIATION,215 SANDY ST,EKALAKA,CARTER,MONTANA,MT,59324,(406) 775-8739,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271303,GRANITE COUNTY MEDICAL CENTER,310 SANSOME ST,PHILIPSBURG,GRANITE,MONTANA,MT,59858,(406) 859-3271,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,N,3
271304,MISSOURI RIVER MEDICAL CENTER,1501 ST CHARLES ST,FORT BENTON,CHOUTEAU,MONTANA,MT,59442,(406) 622-3331,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,N,3
271305,MCCONE COUNTY HEALTH CENTER,605 SULLIVAN AVE,CIRCLE,MCCONE,MONTANA,MT,59215,(406) 485-3381,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271306,MOUNTAINVIEW MEDICAL CENTER,16 W MAIN ST,WHITE SULPHUR SPRINGS,MEAGHER,MONTANA,MT,59645,(406) 547-3321,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271307,BENEFIS TETON MEDICAL CENTER,915 4TH ST NW,CHOTEAU,TETON,MONTANA,MT,59422,(406) 466-5763,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271308,ROOSEVELT MEDICAL CENTER,818 2ND AVE E,CULBERTSON,ROOSEVELT,MONTANA,MT,59218,(406) 787-6401,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271309,PRAIRIE COMMUNITY CAH,312 S ADAMS,TERRY,PRAIRIE,MONTANA,MT,59349,(406) 635-5511,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
271310,GARFIELD COUNTY HEALTH CENTER,332 LEAVITT AVE,JORDAN,GARFIELD,MONTANA,MT,59337,(406) 557-2500,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,3
271311,BIG SANDY MEDICAL CENTER,166 MONTANA AVE E,BIG SANDY,CHOUTEAU,MONTANA,MT,59520,(406) 378-2188,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271312,PHILLIPS COUNTY HOSPITAL - CAH,311 S 8TH AVE E,MALTA,PHILLIPS,MONTANA,MT,59538,(406) 654-1100,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271313,PIONEER MEDICAL CENTER,301 W 7TH AVE,BIG TIMBER,SWEET GRASS,MONTANA,MT,59011,(406) 932-4603,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271314,DEER LODGE MEDICAL CENTER - CAH,1100 HOLLENBACK LN,DEER LODGE,POWELL,MONTANA,MT,59722,(406) 846-2212,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271315,P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH,"456 GROS VENTRE AVE, RR 1",HARLEM,BLAINE,MONTANA,MT,59526,(406) 353-3100,CRITICAL ACCESS HOSPITALS,GOVERNMENT - FEDERAL,Y,N,3
271316,FRANCES MAHON DEACONESS HOSPITAL,621 3RD ST S,GLASGOW,VALLEY,MONTANA,MT,59230,(406) 228-3500,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,2
271317,LIVINGSTON HEALTHCARE,320 ALPENGLOW LANE,LIVINGSTON,PARK,MONTANA,MT,59047,(406) 823-3541,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
271318,BARRETT HOSPITAL & HEALTHCARE,600 MT HWY 91 S,DILLON,BEAVERHEAD,MONTANA,MT,59725,(406) 683-3000,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
271319,RUBY VALLEY MEDICAL CENTER,321 MADISON ST,SHERIDAN,MADISON,MONTANA,MT,59749,(406) 842-5454,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271320,CABINET PEAKS MEDICAL CENTER,209 HEALTH PARK DR,LIBBY,LINCOLN,MONTANA,MT,59923,(406) 283-7000,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271321,WHEATLAND MEMORIAL HOSPITAL,530 3RD ST NW,HARLOWTON,WHEATLAND,MONTANA,MT,59036,(406) 632-4351,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,3
271322,SHERIDAN MEMORIAL HOSPTIAL,440 W LAUREL AVE,PLENTYWOOD,SHERIDAN,MONTANA,MT,59254,(406) 765-3700,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271323,CLARK FORK VALLEY HOSPITAL,10 KRUGER RD,PLAINS,SANDERS,MONTANA,MT,59859,(406) 826-4800,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271324,PONDERA MEDICAL CENTER,805 SUNSET BLVD,CONRAD,PONDERA,MONTANA,MT,59425,(406) 271-3211,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271325,ST LUKE COMMUNITY HOSPITAL,107 6TH AVE SW,RONAN,LAKE,MONTANA,MT,59864,(406) 676-4441,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
271326,BEARTOOTH BILLINGS CLINIC,2525 N BROADWAY,RED LODGE,CARBON,MONTANA,MT,59068,(406) 446-2345,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271327,ROSEBUD HEALTH CARE CENTER,383 N 17TH AV,FORSYTH,ROSEBUD,MONTANA,MT,59327,(406) 346-2161,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271328,MARIAS MEDICAL CENTER,640 PARK AVE,SHELBY,TOOLE,MONTANA,MT,59474,(406) 434-3200,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
271329,MADISON VALLEY MEDICAL CENTER,305 N MAIN,ENNIS,MADISON,MONTANA,MT,59729,(406) 682-6862,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
271330,STILLWATER BILLINGS CLINIC,710 N 11TH ST,COLUMBUS,STILLWATER,MONTANA,MT,59019,(406) 322-1000,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271331,MINERAL COMMUNITY HOSPITAL,1208 6TH AVE E,SUPERIOR,MINERAL,MONTANA,MT,59872,(406) 822-4841,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271332,GLENDIVE MEDICAL CENTER,202 PROSPECT DR,GLENDIVE,DAWSON,MONTANA,MT,59330,(406) 345-3306,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,3
271333,BILLINGS CLINIC BROADWATER,110 N OAK ST,TOWNSEND,BROADWATER,MONTANA,MT,59644,(406) 266-3186,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271334,LIBERTY MEDICAL CENTER,315 W MADISON AVE,CHESTER,LIBERTY,MONTANA,MT,59522,(406) 759-5181,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271335,COMMUNITY HOSPITAL OF ANACONDA,401 W PENNSYLVANIA,ANACONDA,DEER LODGE,MONTANA,MT,59711,(406) 563-8500,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,4
271336,NORTH VALLEY HOSPITAL,1600 HOSPITAL WAY,WHITEFISH,FLATHEAD,MONTANA,MT,59937,(406) 863-3550,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
271337,NORTHERN ROCKIES MEDICAL CENTER,802 2ND ST SE,CUT BANK,GLACIER,MONTANA,MT,59427,(406) 873-2251,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271338,BIG HORN CO MEMORIAL HOSPITAL,17 N MILES,HARDIN,BIG HORN,MONTANA,MT,59034,(406) 665-2310,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
271339,P H S INDIAN HOSPITAL CROW / NORTHERN CHEYENNE,"1010 SOUTH 7650 EAST, POST OFFICE BOX 9",CROW AGENCY,BIG HORN,MONTANA,MT,59022,(406) 638-3500,CRITICAL ACCESS HOSPITALS,GOVERNMENT - FEDERAL,Y,N,3
271340,MARCUS DALY MEMORIAL HOSPITAL - CAH,1200 WESTWOOD DR,HAMILTON,RAVALLI,MONTANA,MT,59840,(406) 363-2211,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
271341,TRINITY HOSPITAL,315 KNAPP ST,WOLF POINT,ROOSEVELT,MONTANA,MT,59201,(406) 653-2100,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271342,DANIELS MEMORIAL HOSPITAL,105 5TH AVE E,SCOBEY,DANIELS,MONTANA,MT,59263,(406) 487-2296,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271343,PROVIDENCE ST JOSEPH MEDICAL CENTER,6 13TH AVE E,POLSON,LAKE,MONTANA,MT,59860,(406) 883-5377,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271344,SIDNEY HEALTH CENTER,216 14TH AVE SW,SIDNEY,RICHLAND,MONTANA,MT,59270,(406) 488-2100,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,5
271345,CENTRAL MONTANA MEDICAL CENTER,408 WENDELL AVE,LEWISTOWN,FERGUS,MONTANA,MT,59457,(406) 535-7711,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,5
271346,ROUNDUP MEMORIAL HEALTHCARE,1202 3RD ST W,ROUNDUP,MUSSELSHELL,MONTANA,MT,59072,(406) 323-2301,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
271347,HOLY ROSARY HEALTHCARE,2600 WILSON ST,MILES CITY,CUSTER,MONTANA,MT,59301,(406) 233-2600,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
271389,BIG SKY MEDICAL CENTER,334 TOWN CENTER AVE,BIG SKY,GALLATIN,MONTANA,MT,59716,(406) 995-6995,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
274004,SHODAIR CHILDREN'S HOSPITAL,2755 COLONIAL DR,HELENA,LEWIS AND CLARK,MONTANA,MT,59601,(406) 444-7500,PSYCHIATRIC,VOLUNTARY NON-PROFIT - PRIVATE,N,N,3
274086,MONTANA STATE HOSPITAL,100 GARNET WAY,WARM SPRINGS,DEER LODGE,MONTANA,MT,59756,(406) 693-7000,PSYCHIATRIC,GOVERNMENT - STATE,N,N,3
280003,BRYAN MEDICAL CENTER,1600 SOUTH 48TH ST,LINCOLN,LANCASTER,NEBRASKA,NE,68506,(402) 481-1111,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
280009,CHI HEALTH GOOD SAMARITAN,"P O BOX 1990, 10 EAST 31ST ST",KEARNEY,BUFFALO,NEBRASKA,NE,68848,(308) 865-7900,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,N,5
280013,THE NEBRASKA MEDICAL CENTER,987400 NEBRASKA MEDICAL CENTER,OMAHA,DOUGLAS,NEBRASKA,NE,68198,(402) 559-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
280020,CHI HEALTH ST. ELIZABETH,555 SOUTH 70TH ST,LINCOLN,LANCASTER,NEBRASKA,NE,68510,(402) 219-7700,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
280023,CHI HEALTH ST. FRANCIS,2620 WEST FAIDLEY AVE,GRAND ISLAND,HALL,NEBRASKA,NE,68803,(308) 384-4600,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,N,3
280032,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,ADAMS,NEBRASKA,NE,68901,(402) 463-4521,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,5
280040,THE NEBRASKA METHODIST HOSPITAL,8303 DODGE ST,OMAHA,DOUGLAS,NEBRASKA,NE,68114,(402) 354-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
280060,CHI HEALTH BERGAN MERCY,7500 MERCY RD,OMAHA,DOUGLAS,NEBRASKA,NE,68124,(402) 398-6060,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
280061,REGIONAL WEST MEDICAL CENTER,4021 AVE B,SCOTTSBLUFF,SCOTTS BLUFF,NEBRASKA,NE,69361,(308) 635-3711,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
280065,GREAT PLAINS HEALTH,601 WEST LEOTA ST,NORTH PLATTE,LINCOLN,NEBRASKA,NE,69101,(308) 568-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
280077,METHODIST FREMONT HEALTH,450 EAST 23RD ST,FREMONT,DODGE,NEBRASKA,NE,68025,(402) 721-1610,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,4
280081,CHI HEALTH IMMANUEL,6901 NORTH 72ND ST,OMAHA,DOUGLAS,NEBRASKA,NE,68122,(402) 572-2121,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
280105,CHI HEALTH MIDLANDS,11111 SOUTH 84TH ST,PAPILLION,SARPY,NEBRASKA,NE,68046,(402) 593-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
280111,COLUMBUS COMMUNITY HOSPITAL,4600 38TH ST,COLUMBUS,PLATTE,NEBRASKA,NE,68602,(402) 564-7118,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
280125,FAITH REGIONAL HEALTH SERVICES,2700 WEST NORFOLK AVE,NORFOLK,MADISON,NEBRASKA,NE,68701,(402) 371-4880,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,N,4
280127,LINCOLN SURGICAL HOSPITAL,"1710 SOUTH 70TH STREET, SUITE 200",LINCOLN,LANCASTER,NEBRASKA,NE,68506,(402) 484-9090,ACUTE CARE HOSPITALS,PROPRIETARY,N,N,3
280128,CHI HEALTH NEBRASKA HEART,7500 SOUTH 91ST ST,LINCOLN,LANCASTER,NEBRASKA,NE,68526,(402) 328-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,N,Y,3
280129,NEBRASKA ORTHOPAEDIC HOSPITAL,2808 SOUTH 143RD PLZ,OMAHA,DOUGLAS,NEBRASKA,NE,68144,(402) 637-1600,ACUTE CARE HOSPITALS,PHYSICIAN,Y,Y,3
280130,CHI HEALTH LAKESIDE,16901 LAKESIDE HILLS CT,OMAHA,DOUGLAS,NEBRASKA,NE,68130,(402) 717-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
280131,MIDWEST SURGICAL HOSPITAL LLC,7915 FARNAM DRIVE,OMAHA,DOUGLAS,NEBRASKA,NE,68114,(402) 399-1900,ACUTE CARE HOSPITALS,PHYSICIAN,N,Y,3
280132,BELLEVUE MEDICAL CENTER,2500 BELLEVUE MEDICAL CENTER DR,BELLEVUE,SARPY,NEBRASKA,NE,68123,(402) 763-3713,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,4
280133,"NEBRASKA SPINE HOSPITAL, LLC","P O BOX 34400, 6901 NORTH 72ND ST, STE 20300",OMAHA,DOUGLAS,NEBRASKA,NE,68122,(402) 572-3000,ACUTE CARE HOSPITALS,PROPRIETARY,N,Y,3
280134,KEARNEY REGIONAL MEDICAL CENTER,804 22ND AVENUE,KEARNEY,BUFFALO,NEBRASKA,NE,68845,(308) 455-3600,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
280138,HEARTLAND SURGERY CENTER,3515 30TH AVENUE,KEARNEY,BUFFALO,NEBRASKA,NE,68845,(308) 865-2670,ACUTE CARE HOSPITALS,PROPRIETARY,N,N,3
281300,HARLAN COUNTY HEALTH SYSTEM,"P O BOX 836, 717 NORTH BROWN ST",ALMA,HARLAN,NEBRASKA,NE,68920,(308) 928-2151,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
281301,FILLMORE COUNTY HOSPITAL,"P O BOX 193, 1900 F STREET",GENEVA,FILLMORE,NEBRASKA,NE,68361,(402) 759-3167,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
281302,PAWNEE COUNTY MEMORIAL HOSPITAL,"P O BOX 433, 600 I ST",PAWNEE CITY,PAWNEE,NEBRASKA,NE,68420,(402) 852-2231,CRITICAL ACCESS HOSPITALS,PROPRIETARY,Y,N,3
281303,NIOBRARA VALLEY HOSPITAL,"P O BOX 118, 401 SOUTH 5TH STREET",LYNCH,BOYD,NEBRASKA,NE,68746,(402) 569-2451,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
281304,THAYER COUNTY HEALTH SERVICES,120 PARK AVE,HEBRON,THAYER,NEBRASKA,NE,68370,(402) 768-6041,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
281305,KIMBALL HEALTH SERVICES,505 SOUTH BURG ST,KIMBALL,KIMBALL,NEBRASKA,NE,69145,(308) 235-1952,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
281306,KEARNEY COUNTY HEALTH SERVICES HOSPITAL,727 EAST 1ST ST,MINDEN,KEARNEY,NEBRASKA,NE,68959,(308) 832-3400,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
281307,SAUNDERS MEDICAL CENTER,1760 COUNTY RD J,WAHOO,SAUNDERS,NEBRASKA,NE,68066,(402) 443-4191,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,N,N,3
281308,HENDERSON HEALTH CARE SERVICES,1621 FRONT STREET,HENDERSON,YORK,NEBRASKA,NE,68371,(402) 723-4512,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
281309,SYRACUSE AREA HEALTH,2731 HEALTHCARE DR,SYRACUSE,OTOE,NEBRASKA,NE,68446,(402) 269-2011,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
281310,REGIONAL WEST GARDEN COUNTY HOSPITAL,1100 WEST 2ND ST,OSHKOSH,GARDEN,NEBRASKA,NE,69154,(308) 772-3283,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
281311,FRANKLIN COUNTY MEMORIAL HOSPITAL,1406 Q ST,FRANKLIN,FRANKLIN,NEBRASKA,NE,68939,(308) 425-6221,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,3
281312,GENOA COMMUNITY HOSPITAL,"P O BOX 310, 706 EWING AVE",GENOA,PLATTE,NEBRASKA,NE,68640,(402) 993-2283,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
281313,GOTHENBURG MEMORIAL HOSPITAL,910 20TH ST,GOTHENBURG,DAWSON,NEBRASKA,NE,69138,(308) 537-3661,CRITICAL ACCESS HOSPITALS,GOVERNMENT - HOSPITAL DISTRICT OR AUTHORITY,Y,Y,3
281314,ANNIE JEFFREY MEMORIAL COUNTY HEALTH CENTER,"P O BOX 428, 531 BEEBE ST",OSCEOLA,POLK,NEBRASKA,NE,68651,(402) 747-2031,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,3
281315,BRODSTONE MEMORIAL HOSP,"P O BOX 187, 520 EAST 10TH ST",SUPERIOR,NUCKOLLS,NEBRASKA,NE,68978,(402) 879-3281,CRITICAL ACCESS HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
281316,WEBSTER COUNTY COMMUNITY HOSPITAL,"P O BOX 465, 621 N FRANKLIN ST",RED CLOUD,WEBSTER,NEBRASKA,NE,68970,(402) 746-5600,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,3
281318,MORRILL COUNTY COMMUNITY HOSPITAL,1313 S STREET,BRIDGEPORT,MORRILL,NEBRASKA,NE,69336,(308) 262-1616,CRITICAL ACCESS HOSPITALS,GOVERNMENT - LOCAL,Y,N,3
